13.4455 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1920, 1080]. Using actual size
74.8398 	EXP 	h: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
74.8398 	EXP 	j: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
74.8398 	EXP 	k: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
74.8398 	EXP 	l: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
74.8398 	EXP 	accuracy_text: height = 0.05
74.8398 	EXP 	accuracy_text: height = 0.05
74.8398 	EXP 	accuracy_text: height = 0.05
74.8398 	EXP 	accuracy_text: text = 'Your Accuracy \n24/25'
74.8398 	EXP 	space: autoDraw = True
74.8398 	EXP 	h: autoDraw = True
74.8398 	EXP 	j: autoDraw = True
74.8398 	EXP 	k: autoDraw = True
74.8398 	EXP 	l: autoDraw = True
74.8398 	EXP 	text: autoDraw = True
74.8398 	EXP 	accuracy_text: autoDraw = True
75.3944 	DATA 	Keypress: h
75.3968 	DATA 	Keypress: space
75.4647 	EXP 	Sound sound_1 started
75.4649 	EXP 	space: autoDraw = False
75.4649 	EXP 	h: autoDraw = False
75.4649 	EXP 	j: autoDraw = False
75.4649 	EXP 	k: autoDraw = False
75.4649 	EXP 	l: autoDraw = False
75.4649 	EXP 	text: autoDraw = False
75.4649 	EXP 	accuracy_text: autoDraw = False
75.9670 	EXP 	Sound sound_1 stopped
75.9682 	EXP 	New trial (rep=26, index=0): None
75.9817 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
75.9817 	EXP 	h: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
75.9817 	EXP 	j: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
75.9817 	EXP 	k: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
75.9817 	EXP 	l: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
75.9817 	EXP 	accuracy_text: height = 0.05
75.9817 	EXP 	accuracy_text: height = 0.05
75.9817 	EXP 	accuracy_text: height = 0.05
75.9817 	EXP 	accuracy_text: text = 'Your Accuracy \n24/26'
75.9817 	EXP 	space: autoDraw = True
75.9817 	EXP 	h: autoDraw = True
75.9817 	EXP 	j: autoDraw = True
75.9817 	EXP 	k: autoDraw = True
75.9817 	EXP 	l: autoDraw = True
75.9817 	EXP 	text: autoDraw = True
75.9817 	EXP 	accuracy_text: autoDraw = True
76.5859 	DATA 	Keypress: j
76.6649 	EXP 	Sound sound_1 started
76.6651 	EXP 	space: autoDraw = False
76.6651 	EXP 	h: autoDraw = False
76.6651 	EXP 	j: autoDraw = False
76.6651 	EXP 	k: autoDraw = False
76.6651 	EXP 	l: autoDraw = False
76.6651 	EXP 	text: autoDraw = False
76.6651 	EXP 	accuracy_text: autoDraw = False
77.1670 	EXP 	Sound sound_1 stopped
77.1682 	EXP 	New trial (rep=27, index=0): None
77.1818 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
77.1818 	EXP 	h: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
77.1818 	EXP 	j: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
77.1818 	EXP 	k: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
77.1818 	EXP 	l: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
77.1818 	EXP 	accuracy_text: height = 0.05
77.1818 	EXP 	accuracy_text: height = 0.05
77.1818 	EXP 	accuracy_text: height = 0.05
77.1818 	EXP 	accuracy_text: text = 'Your Accuracy \n25/27'
77.1818 	EXP 	space: autoDraw = True
77.1818 	EXP 	h: autoDraw = True
77.1818 	EXP 	j: autoDraw = True
77.1818 	EXP 	k: autoDraw = True
77.1818 	EXP 	l: autoDraw = True
77.1818 	EXP 	text: autoDraw = True
77.1818 	EXP 	accuracy_text: autoDraw = True
77.8444 	DATA 	Keypress: l
77.8862 	DATA 	Keypress: k
77.9234 	EXP 	Sound sound_1 started
77.9235 	EXP 	space: autoDraw = False
77.9235 	EXP 	h: autoDraw = False
77.9235 	EXP 	j: autoDraw = False
77.9235 	EXP 	k: autoDraw = False
77.9235 	EXP 	l: autoDraw = False
77.9235 	EXP 	text: autoDraw = False
77.9235 	EXP 	accuracy_text: autoDraw = False
78.4270 	EXP 	Sound sound_1 stopped
78.4283 	EXP 	New trial (rep=28, index=0): None
78.4402 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
78.4402 	EXP 	h: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
78.4402 	EXP 	j: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
78.4402 	EXP 	k: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
78.4402 	EXP 	l: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
78.4402 	EXP 	accuracy_text: height = 0.05
78.4402 	EXP 	accuracy_text: height = 0.05
78.4402 	EXP 	accuracy_text: height = 0.05
78.4402 	EXP 	accuracy_text: text = 'Your Accuracy \n26/28'
78.4402 	EXP 	space: autoDraw = True
78.4402 	EXP 	h: autoDraw = True
78.4402 	EXP 	j: autoDraw = True
78.4402 	EXP 	k: autoDraw = True
78.4402 	EXP 	l: autoDraw = True
78.4402 	EXP 	text: autoDraw = True
78.4402 	EXP 	accuracy_text: autoDraw = True
78.9194 	DATA 	Keypress: space
79.8448 	DATA 	Keypress: j
79.8902 	EXP 	Sound sound_1 started
79.8987 	EXP 	space: autoDraw = False
79.8987 	EXP 	h: autoDraw = False
79.8987 	EXP 	j: autoDraw = False
79.8987 	EXP 	k: autoDraw = False
79.8987 	EXP 	l: autoDraw = False
79.8987 	EXP 	text: autoDraw = False
79.8987 	EXP 	accuracy_text: autoDraw = False
80.3972 	EXP 	Sound sound_1 stopped
80.3985 	EXP 	New trial (rep=29, index=0): None
80.4155 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
80.4155 	EXP 	h: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
80.4155 	EXP 	j: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
80.4155 	EXP 	k: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
80.4155 	EXP 	l: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
80.4155 	EXP 	accuracy_text: height = 0.05
80.4155 	EXP 	accuracy_text: height = 0.05
80.4155 	EXP 	accuracy_text: height = 0.05
80.4155 	EXP 	accuracy_text: text = 'Your Accuracy \n26/29'
80.4155 	EXP 	space: autoDraw = True
80.4155 	EXP 	h: autoDraw = True
80.4155 	EXP 	j: autoDraw = True
80.4155 	EXP 	k: autoDraw = True
80.4155 	EXP 	l: autoDraw = True
80.4155 	EXP 	text: autoDraw = True
80.4155 	EXP 	accuracy_text: autoDraw = True
81.1030 	DATA 	Keypress: j
81.1056 	DATA 	Keypress: k
81.1821 	EXP 	Sound sound_1 started
81.1822 	EXP 	space: autoDraw = False
81.1822 	EXP 	h: autoDraw = False
81.1822 	EXP 	j: autoDraw = False
81.1822 	EXP 	k: autoDraw = False
81.1822 	EXP 	l: autoDraw = False
81.1822 	EXP 	text: autoDraw = False
81.1822 	EXP 	accuracy_text: autoDraw = False
81.6871 	EXP 	Sound sound_1 stopped
81.6883 	EXP 	New trial (rep=30, index=0): None
81.6990 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
81.6990 	EXP 	h: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
81.6990 	EXP 	j: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
81.6990 	EXP 	k: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
81.6990 	EXP 	l: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
81.6990 	EXP 	accuracy_text: height = 0.05
81.6990 	EXP 	accuracy_text: height = 0.05
81.6990 	EXP 	accuracy_text: height = 0.05
81.6990 	EXP 	accuracy_text: text = 'Your Accuracy \n27/30'
81.6990 	EXP 	space: autoDraw = True
81.6990 	EXP 	h: autoDraw = True
81.6990 	EXP 	j: autoDraw = True
81.6990 	EXP 	k: autoDraw = True
81.6990 	EXP 	l: autoDraw = True
81.6990 	EXP 	text: autoDraw = True
81.6990 	EXP 	accuracy_text: autoDraw = True
82.5866 	DATA 	Keypress: h
83.0617 	DATA 	Keypress: j
83.1489 	EXP 	Sound sound_1 started
83.1491 	EXP 	space: autoDraw = False
83.1491 	EXP 	h: autoDraw = False
83.1491 	EXP 	j: autoDraw = False
83.1491 	EXP 	k: autoDraw = False
83.1491 	EXP 	l: autoDraw = False
83.1491 	EXP 	text: autoDraw = False
83.1491 	EXP 	accuracy_text: autoDraw = False
83.6572 	EXP 	Sound sound_1 stopped
83.6585 	EXP 	New trial (rep=31, index=0): None
83.6741 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
83.6741 	EXP 	h: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
83.6741 	EXP 	j: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
83.6741 	EXP 	k: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
83.6741 	EXP 	l: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
83.6741 	EXP 	accuracy_text: height = 0.05
83.6741 	EXP 	accuracy_text: height = 0.05
83.6741 	EXP 	accuracy_text: height = 0.05
83.6741 	EXP 	accuracy_text: text = 'Your Accuracy \n27/31'
83.6741 	EXP 	space: autoDraw = True
83.6741 	EXP 	h: autoDraw = True
83.6741 	EXP 	j: autoDraw = True
83.6741 	EXP 	k: autoDraw = True
83.6741 	EXP 	l: autoDraw = True
83.6741 	EXP 	text: autoDraw = True
83.6741 	EXP 	accuracy_text: autoDraw = True
84.5703 	DATA 	Keypress: h
84.5730 	DATA 	Keypress: j
84.6491 	EXP 	Sound sound_1 started
84.6492 	EXP 	space: autoDraw = False
84.6492 	EXP 	h: autoDraw = False
84.6492 	EXP 	j: autoDraw = False
84.6492 	EXP 	k: autoDraw = False
84.6492 	EXP 	l: autoDraw = False
84.6492 	EXP 	text: autoDraw = False
84.6492 	EXP 	accuracy_text: autoDraw = False
85.1573 	EXP 	Sound sound_1 stopped
85.1585 	EXP 	New trial (rep=32, index=0): None
85.1743 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
85.1743 	EXP 	h: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
85.1743 	EXP 	j: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
85.1743 	EXP 	k: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
85.1743 	EXP 	l: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
85.1743 	EXP 	accuracy_text: height = 0.05
85.1743 	EXP 	accuracy_text: height = 0.05
85.1743 	EXP 	accuracy_text: height = 0.05
85.1743 	EXP 	accuracy_text: text = 'Your Accuracy \n28/32'
85.1743 	EXP 	space: autoDraw = True
85.1743 	EXP 	h: autoDraw = True
85.1743 	EXP 	j: autoDraw = True
85.1743 	EXP 	k: autoDraw = True
85.1743 	EXP 	l: autoDraw = True
85.1743 	EXP 	text: autoDraw = True
85.1743 	EXP 	accuracy_text: autoDraw = True
85.6537 	DATA 	Keypress: j
85.7326 	EXP 	Sound sound_1 started
85.7327 	EXP 	space: autoDraw = False
85.7327 	EXP 	h: autoDraw = False
85.7327 	EXP 	j: autoDraw = False
85.7327 	EXP 	k: autoDraw = False
85.7327 	EXP 	l: autoDraw = False
85.7327 	EXP 	text: autoDraw = False
85.7327 	EXP 	accuracy_text: autoDraw = False
86.2368 	EXP 	Sound sound_1 stopped
86.2380 	EXP 	New trial (rep=33, index=0): None
86.2494 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
86.2494 	EXP 	h: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
86.2494 	EXP 	j: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
86.2494 	EXP 	k: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
86.2494 	EXP 	l: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
86.2494 	EXP 	accuracy_text: height = 0.05
86.2494 	EXP 	accuracy_text: height = 0.05
86.2494 	EXP 	accuracy_text: height = 0.05
86.2494 	EXP 	accuracy_text: text = 'Your Accuracy \n29/33'
86.2494 	EXP 	space: autoDraw = True
86.2494 	EXP 	h: autoDraw = True
86.2494 	EXP 	j: autoDraw = True
86.2494 	EXP 	k: autoDraw = True
86.2494 	EXP 	l: autoDraw = True
86.2494 	EXP 	text: autoDraw = True
86.2494 	EXP 	accuracy_text: autoDraw = True
86.9622 	DATA 	Keypress: k
87.2121 	DATA 	Keypress: l
87.2910 	EXP 	Sound sound_1 started
87.2912 	EXP 	space: autoDraw = False
87.2912 	EXP 	h: autoDraw = False
87.2912 	EXP 	j: autoDraw = False
87.2912 	EXP 	k: autoDraw = False
87.2912 	EXP 	l: autoDraw = False
87.2912 	EXP 	text: autoDraw = False
87.2912 	EXP 	accuracy_text: autoDraw = False
87.7969 	EXP 	Sound sound_1 stopped
87.7981 	EXP 	New trial (rep=34, index=0): None
87.8163 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
87.8163 	EXP 	h: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
87.8163 	EXP 	j: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
87.8163 	EXP 	k: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
87.8163 	EXP 	l: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
87.8163 	EXP 	accuracy_text: height = 0.05
87.8163 	EXP 	accuracy_text: height = 0.05
87.8163 	EXP 	accuracy_text: height = 0.05
87.8163 	EXP 	accuracy_text: text = 'Your Accuracy \n29/34'
87.8163 	EXP 	space: autoDraw = True
87.8163 	EXP 	h: autoDraw = True
87.8163 	EXP 	j: autoDraw = True
87.8163 	EXP 	k: autoDraw = True
87.8163 	EXP 	l: autoDraw = True
87.8163 	EXP 	text: autoDraw = True
87.8163 	EXP 	accuracy_text: autoDraw = True
88.5289 	DATA 	Keypress: space
88.6070 	DATA 	Keypress: k
89.0456 	DATA 	Keypress: j
89.0912 	EXP 	Sound sound_1 started
89.0914 	EXP 	space: autoDraw = False
89.0914 	EXP 	h: autoDraw = False
89.0914 	EXP 	j: autoDraw = False
89.0914 	EXP 	k: autoDraw = False
89.0914 	EXP 	l: autoDraw = False
89.0914 	EXP 	text: autoDraw = False
89.0914 	EXP 	accuracy_text: autoDraw = False
89.5973 	EXP 	Sound sound_1 stopped
89.5985 	EXP 	New trial (rep=35, index=0): None
89.6165 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
89.6165 	EXP 	h: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
89.6165 	EXP 	j: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
89.6165 	EXP 	k: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
89.6165 	EXP 	l: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
89.6165 	EXP 	accuracy_text: height = 0.05
89.6165 	EXP 	accuracy_text: height = 0.05
89.6165 	EXP 	accuracy_text: height = 0.05
89.6165 	EXP 	accuracy_text: text = 'Your Accuracy \n29/35'
89.6165 	EXP 	space: autoDraw = True
89.6165 	EXP 	h: autoDraw = True
89.6165 	EXP 	j: autoDraw = True
89.6165 	EXP 	k: autoDraw = True
89.6165 	EXP 	l: autoDraw = True
89.6165 	EXP 	text: autoDraw = True
89.6165 	EXP 	accuracy_text: autoDraw = True
92.4293 	DATA 	Keypress: j
92.5166 	EXP 	Sound sound_1 started
92.5168 	EXP 	space: autoDraw = False
92.5168 	EXP 	h: autoDraw = False
92.5168 	EXP 	j: autoDraw = False
92.5168 	EXP 	k: autoDraw = False
92.5168 	EXP 	l: autoDraw = False
92.5168 	EXP 	text: autoDraw = False
92.5168 	EXP 	accuracy_text: autoDraw = False
93.0266 	EXP 	Sound sound_1 stopped
93.0278 	EXP 	New trial (rep=36, index=0): None
93.0419 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
93.0419 	EXP 	h: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
93.0419 	EXP 	j: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
93.0419 	EXP 	k: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
93.0419 	EXP 	l: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
93.0419 	EXP 	accuracy_text: height = 0.05
93.0419 	EXP 	accuracy_text: height = 0.05
93.0419 	EXP 	accuracy_text: height = 0.05
93.0419 	EXP 	accuracy_text: text = 'Your Accuracy \n30/36'
93.0419 	EXP 	space: autoDraw = True
93.0419 	EXP 	h: autoDraw = True
93.0419 	EXP 	j: autoDraw = True
93.0419 	EXP 	k: autoDraw = True
93.0419 	EXP 	l: autoDraw = True
93.0419 	EXP 	text: autoDraw = True
93.0419 	EXP 	accuracy_text: autoDraw = True
93.6045 	DATA 	Keypress: h
97.0466 	DATA 	Keypress: k
97.1254 	EXP 	Sound sound_1 started
97.1256 	EXP 	space: autoDraw = False
97.1256 	EXP 	h: autoDraw = False
97.1256 	EXP 	j: autoDraw = False
97.1256 	EXP 	k: autoDraw = False
97.1256 	EXP 	l: autoDraw = False
97.1256 	EXP 	text: autoDraw = False
97.1256 	EXP 	accuracy_text: autoDraw = False
97.6368 	EXP 	Sound sound_1 stopped
97.6379 	EXP 	New trial (rep=37, index=0): None
97.6507 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
97.6507 	EXP 	h: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
97.6507 	EXP 	j: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
97.6507 	EXP 	k: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
97.6507 	EXP 	l: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
97.6507 	EXP 	accuracy_text: height = 0.05
97.6507 	EXP 	accuracy_text: height = 0.05
97.6507 	EXP 	accuracy_text: height = 0.05
97.6507 	EXP 	accuracy_text: text = 'Your Accuracy \n30/37'
97.6507 	EXP 	space: autoDraw = True
97.6507 	EXP 	h: autoDraw = True
97.6507 	EXP 	j: autoDraw = True
97.6507 	EXP 	k: autoDraw = True
97.6507 	EXP 	l: autoDraw = True
97.6507 	EXP 	text: autoDraw = True
97.6507 	EXP 	accuracy_text: autoDraw = True
98.4133 	DATA 	Keypress: j
98.5006 	EXP 	Sound sound_1 started
98.5007 	EXP 	space: autoDraw = False
98.5007 	EXP 	h: autoDraw = False
98.5007 	EXP 	j: autoDraw = False
98.5007 	EXP 	k: autoDraw = False
98.5007 	EXP 	l: autoDraw = False
98.5007 	EXP 	text: autoDraw = False
98.5007 	EXP 	accuracy_text: autoDraw = False
99.0068 	EXP 	Sound sound_1 stopped
99.0081 	EXP 	New trial (rep=38, index=0): None
99.0258 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
99.0258 	EXP 	h: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
99.0258 	EXP 	j: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
99.0258 	EXP 	k: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
99.0258 	EXP 	l: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
99.0258 	EXP 	accuracy_text: height = 0.05
99.0258 	EXP 	accuracy_text: height = 0.05
99.0258 	EXP 	accuracy_text: height = 0.05
99.0258 	EXP 	accuracy_text: text = 'Your Accuracy \n31/38'
99.0258 	EXP 	space: autoDraw = True
99.0258 	EXP 	h: autoDraw = True
99.0258 	EXP 	j: autoDraw = True
99.0258 	EXP 	k: autoDraw = True
99.0258 	EXP 	l: autoDraw = True
99.0258 	EXP 	text: autoDraw = True
99.0258 	EXP 	accuracy_text: autoDraw = True
99.9216 	DATA 	Keypress: l
99.9469 	DATA 	Keypress: k
100.0007 	EXP 	Sound sound_1 started
100.0009 	EXP 	space: autoDraw = False
100.0009 	EXP 	h: autoDraw = False
100.0009 	EXP 	j: autoDraw = False
100.0009 	EXP 	k: autoDraw = False
100.0009 	EXP 	l: autoDraw = False
100.0009 	EXP 	text: autoDraw = False
100.0009 	EXP 	accuracy_text: autoDraw = False
100.5066 	EXP 	Sound sound_1 stopped
100.5078 	EXP 	New trial (rep=39, index=0): None
100.5260 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
100.5260 	EXP 	h: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
100.5260 	EXP 	j: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
100.5260 	EXP 	k: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
100.5260 	EXP 	l: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
100.5260 	EXP 	accuracy_text: height = 0.05
100.5260 	EXP 	accuracy_text: height = 0.05
100.5260 	EXP 	accuracy_text: height = 0.05
100.5260 	EXP 	accuracy_text: text = 'Your Accuracy \n32/39'
100.5260 	EXP 	space: autoDraw = True
100.5260 	EXP 	h: autoDraw = True
100.5260 	EXP 	j: autoDraw = True
100.5260 	EXP 	k: autoDraw = True
100.5260 	EXP 	l: autoDraw = True
100.5260 	EXP 	text: autoDraw = True
100.5260 	EXP 	accuracy_text: autoDraw = True
101.0719 	DATA 	Keypress: k
101.5556 	DATA 	Keypress: j
101.5722 	DATA 	Keypress: k
101.5926 	EXP 	Sound sound_1 started
101.6011 	EXP 	space: autoDraw = False
101.6011 	EXP 	h: autoDraw = False
101.6011 	EXP 	j: autoDraw = False
101.6011 	EXP 	k: autoDraw = False
101.6011 	EXP 	l: autoDraw = False
101.6011 	EXP 	text: autoDraw = False
101.6011 	EXP 	accuracy_text: autoDraw = False
102.0971 	EXP 	Sound sound_1 stopped
102.0984 	EXP 	New trial (rep=40, index=0): None
102.1094 	EXP 	space: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
102.1094 	EXP 	h: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
102.1094 	EXP 	j: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
102.1094 	EXP 	k: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
102.1094 	EXP 	l: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
102.1094 	EXP 	accuracy_text: height = 0.05
102.1094 	EXP 	accuracy_text: height = 0.05
102.1094 	EXP 	accuracy_text: height = 0.05
102.1094 	EXP 	accuracy_text: text = 'Your Accuracy \n32/40'
102.1094 	EXP 	space: autoDraw = True
102.1094 	EXP 	h: autoDraw = True
102.1094 	EXP 	j: autoDraw = True
102.1094 	EXP 	k: autoDraw = True
102.1094 	EXP 	l: autoDraw = True
102.1094 	EXP 	text: autoDraw = True
102.1094 	EXP 	accuracy_text: autoDraw = True
102.9056 	DATA 	Keypress: k
102.9088 	DATA 	Keypress: space
102.9844 	EXP 	Sound sound_1 started
102.9846 	EXP 	space: autoDraw = False
102.9846 	EXP 	h: autoDraw = False
102.9846 	EXP 	j: autoDraw = False
102.9846 	EXP 	k: autoDraw = False
102.9846 	EXP 	l: autoDraw = False
102.9846 	EXP 	text: autoDraw = False
102.9846 	EXP 	accuracy_text: autoDraw = False
103.4869 	EXP 	Sound sound_1 stopped
103.4881 	EXP 	New trial (rep=41, index=0): None
103.5013 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
103.5013 	EXP 	h: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
103.5013 	EXP 	j: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
103.5013 	EXP 	k: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
103.5013 	EXP 	l: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
103.5013 	EXP 	accuracy_text: height = 0.05
103.5013 	EXP 	accuracy_text: height = 0.05
103.5013 	EXP 	accuracy_text: height = 0.05
103.5013 	EXP 	accuracy_text: text = 'Your Accuracy \n33/41'
103.5013 	EXP 	space: autoDraw = True
103.5013 	EXP 	h: autoDraw = True
103.5013 	EXP 	j: autoDraw = True
103.5013 	EXP 	k: autoDraw = True
103.5013 	EXP 	l: autoDraw = True
103.5013 	EXP 	text: autoDraw = True
103.5013 	EXP 	accuracy_text: autoDraw = True
104.7889 	DATA 	Keypress: h
104.8057 	DATA 	Keypress: k
104.8763 	EXP 	Sound sound_1 started
104.8765 	EXP 	space: autoDraw = False
104.8765 	EXP 	h: autoDraw = False
104.8765 	EXP 	j: autoDraw = False
104.8765 	EXP 	k: autoDraw = False
104.8765 	EXP 	l: autoDraw = False
104.8765 	EXP 	text: autoDraw = False
104.8765 	EXP 	accuracy_text: autoDraw = False
105.3863 	EXP 	Sound sound_1 stopped
105.3876 	EXP 	New trial (rep=42, index=0): None
105.4015 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
105.4015 	EXP 	h: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
105.4015 	EXP 	j: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
105.4015 	EXP 	k: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
105.4015 	EXP 	l: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
105.4015 	EXP 	accuracy_text: height = 0.05
105.4015 	EXP 	accuracy_text: height = 0.05
105.4015 	EXP 	accuracy_text: height = 0.05
105.4015 	EXP 	accuracy_text: text = 'Your Accuracy \n34/42'
105.4015 	EXP 	space: autoDraw = True
105.4015 	EXP 	h: autoDraw = True
105.4015 	EXP 	j: autoDraw = True
105.4015 	EXP 	k: autoDraw = True
105.4015 	EXP 	l: autoDraw = True
105.4015 	EXP 	text: autoDraw = True
105.4015 	EXP 	accuracy_text: autoDraw = True
106.1059 	DATA 	Keypress: l
106.1309 	DATA 	Keypress: k
106.1848 	EXP 	Sound sound_1 started
106.1849 	EXP 	space: autoDraw = False
106.1849 	EXP 	h: autoDraw = False
106.1849 	EXP 	j: autoDraw = False
106.1849 	EXP 	k: autoDraw = False
